Patrik_Gunnarsson	3.9
Halil_Dervisoglu	5.4
Bryan_Mbeumo	5.2
Mads_Bidstrup	4.4
Frank_Onyeka	4.9
Kristoffer_Ajer	4.4
Dominic_Thompson	4.4
Shandon_Baptiste	4.9
Yoane_Wissa	5.7
Alvaro_Fernandez	4.5
Finley_Stevens	3.9
Mathias_Jorgensen	4.5
Paris_Maghoma	4.5
Matthew_Cox	4.0
Maxwell_Haygarth	4.5
Nathan_YoungCoombes	4.5
Myles_PeartHarris	4.5
Jonas_Lossl	4.5
Christian_Eriksen	5.5
Adam_Lallana	5.3
Jason_Steele	4.0
Pascal_Gro	5.7
Shane_Duffy	4.1
Davy_Propper	4.5
Lewis_Dunk	4.8
Solomon_March	5.3
Adam_Webster	4.3
Joel_Veltman	4.2
Neal_Maupay	6.5
Leandro_Trossard	5.9
Mathew_Ryan	4.5
Alireza_Jahanbakhsh	5.5
Bernardo_Fernandes_Da_Silva_Junior	4.0
Robert_Sanchez	4.6
Yves_Bissouma	4.4
Tariq_Lamptey	4.5
Aaron_Connolly	5.3
Steven_Alzate	4.8
Alexis_Mac_Allister	5.2
Jakub_Moder	4.5
Danny_Welbeck	5.9
Enock_Mwepu	5.9
Kjell_Scherpen	4.5
Florin_Andone	5.0
Andi_Zeqiri	4.5
Michal_Karbownik	4.0
Taylor_Richards	4.5
Moises_Caicedo	4.5
Haydon_Roberts	3.9
Marc_Cucurella	5.0
Jurgen_Locadia	4.4
Jeremy_Sarmiento	4.5
Ed_Turns	4.0
Marc_Leonard	4.5
Evan_Ferguson	4.5
Thomas_McGill	4.0
Odeluga_Offiah	4.0
James_Tarkowski	4.9
Phil_Bardsley	3.9
Erik_Pieters	4.1
Jack_Cork	4.4
Dale_Stephens	4.4
Kevin_Long	4.0
Jay_Rodriguez	5.2
Ashley_Barnes	5.2
Ben_Mee	4.7
Ashley_Westwood	5.2
Johann_Berg_Gudmundsson	5.4
Matthew_Lowton	4.4
Matej_Vydra	5.2
Nick_Pope	5.4
Charlie_Taylor	4.4
Will_Norris	4.3
Josh_Brownhill	4.3
Josh_Benson	4.5
Bailey_PeacockFarrell	4.5
Dwight_McNeil	5.6
Nathan_Collins	4.3
Wayne_Hennessey	4.5
Lewis_Richardson	4.5
Bobby_Thomas	3.9
Owen_Dodgson	3.9
Aaron_Lennon	4.9
Maxwel_Cornet	5.9
Connor_Roberts	4.5
Wout_Weghorst	6.5
Sam_Waller	4.0
Cesar_Azpilicueta	5.6
Olivier_Giroud	6.5
Thiago_Emiliano_da_Silva	5.7
Marcos_Alonso	5.6
Jorge_Luiz_Frello_Filho	5.8
Ross_Barkley	5.2
Mateo_Kovacic	5.0
Michy_Batshuayi	5.5
Antonio_Rudiger	6.1
Kepa_Arrizabalaga	4.6
NGolo_Kante	4.9
Hakim_Ziyech	7.3
Ruben_LoftusCheek	5.4
Andreas_Christensen	4.6
Timo_Werner	8.6
Benjamin_Chilwell	5.6
Tammy_Abraham	6.5
Christian_Pulisic	7.9
Mason_Mount	7.5
Ethan_Ampadu	4.5
Callum_HudsonOdoi	5.3
Kai_Havertz	7.8
Reece_James	6.2
Edouard_Mendy	6.1
Malang_Sarr	4.9
Trevoh_Chalobah	4.7
Romelu_Lukaku	11.5
Emerson_Palmieri_dos_Santos	4.5
Saul_Niguez	4.9
Marcus_Bettinelli	4.0
Lewis_Hall	4.5
Harvey_Vale	4.5
Robert_Kenedy_Nunes_do_Nascimento	4.5
Conor_Gallagher	6.1
Vicente_Guaita	4.6
James_Tomkins	4.3
James_McArthur	4.3
Christian_Benteke	6.0
Cheikhou_Kouyate	4.5
Martin_Kelly	3.8
Luka_Milivojevic	5.3
Jordan_Ayew	5.8
Wilfried_Zaha	6.8
Jeffrey_Schlupp	5.4
Jack_Butland	4.4
Jairo_Riedewald	4.7
Jarosaw_Jach	4.3
JeanPhilippe_Mateta	5.2
Eberechi_Eze	5.9
Nathan_Ferguson	4.5
Tyrick_Mitchell	4.5
Will_Hughes	4.7
Michael_Olise	5.4
Joel_Ward	4.5
Marc_Guehi	4.5
Joachim_Andersen	4.5
Nathaniel_Clyne	4.3
Reece_Hannam	3.9
Jesurun_RakSakyi	4.4
Robert_Street	4.5
Scott_Banks	4.5
Remi_Matthews	3.9
Odsonne_Edouard	6.3
Tayo_Adaramola	4.0
Anwar_El_Ghazi	5.6
Fabian_Delph	4.3
Gylfi_Sigurdsson	6.7
Seamus_Coleman	4.9
James_Rodriguez	6.9
Bernard_Anicio_Caldeira_Duarte	5.5
Michael_Keane	4.7
Jordan_Pickford	4.9
Allan_Marques_Loureiro	4.3
Andre_Filipe_Tavares_Gomes	4.9
Abdoulaye_Doucoure	5.3
Alex_Iwobi	5.8
Yerry_Mina	4.9
Tom_Davies	4.8
Dominic_CalvertLewin	7.7
Mason_Holgate	4.2
Ben_Godfrey	4.7
Richarlison_de_Andrade	7.5
Joao_Virginia	4.0
Donny_van_de_Beek	5.7
Bamidele_Alli	6.2
Asmir_Begovic	4.0
Andros_Townsend	5.2
Demarai_Gray	5.5
Jonjoe_Kenny	4.4
Anthony_Gordon	4.5
JeanPhilippe_Gbamin	4.4
Jarrad_Branthwaite	4.0
Nathan_Broadhead	4.5
Moise_Kean	6.0
Niels_Nkounkou	4.0
Andy_Lonergan	4.0
Salomon_Rondon	6.0
Ellis_Simms	4.5
Lewis_Dobbin	4.5
Charlie_Whitaker	4.5
Harry_Tyrer	4.0
Cenk_Tosun	5.0
Reece_Welch	4.0
Tyler_Onyango	4.5
Nathan_Patterson	4.2
Vitalii_Mykolenko	4.9
Kasper_Schmeichel	4.8
Jonny_Evans	5.4
Marc_Albrighton	5.2
Nampalys_Mendy	4.3
Danny_Ward	4.0
Jamie_Vardy	10.3
Dennis_Praet	4.9
Ricardo_Domingos_Barbosa_Pereira	5.2
Daniel_Amartey	3.9
Timothy_Castagne	5.3
Youri_Tielemans	6.4
Ayoze_Perez	5.7
James_Maddison	6.7
Kelechi_Iheanacho	6.9
Hamza_Choudhury	4.4
Harvey_Barnes	6.5
Wilfred_Ndidi	4.8
Caglar_Soyuncu	4.9
James_Justin	4.9
Luke_Thomas	4.3
Wesley_Fofana	4.3
Jannik_Vestergaard	4.7
Patson_Daka	7.1
Boubakary_Soumare	4.8
Ryan_Bertrand	4.6
Kiernan_DewsburyHall	4.4
Eldin_Jakupovic	3.9
Ademola_Lookman	6.0
Vontae_DaleyCampbell	4.0
Ben_Nelson	4.0
Lewis_Brunt	4.5
Kasey_McAteer	4.5
Pablo_Hernandez_Dominguez	5.5
Francisco_Casilla_Cortes	4.5
Liam_Cooper	4.4
Luke_Ayling	4.3
Mateusz_Klich	5.2
Rodrigo_Moreno	6.2
Stuart_Dallas	4.9
Patrick_Bamford	7.7
Diego_Llorente	4.5
Kalvin_Phillips	4.7
Helder_Wander_Sousa_de_Azevedo_e_Costa	5.4
Tyler_Roberts	4.8
Robin_Koch	4.3
Ian_Carlo_PovedaOcampo	4.5
Raphael_Dias_Belloli	6.5
Jamie_Shackleton	4.4
Pascal_Struijk	4.3
Illan_Meslier	4.8
Jack_Harrison	5.5
Daniel_James	6.0
Hector_Junior_Firpo_Adames	4.7
Kristoffer_Klaesson	4.3
Sam_Greenwood	4.5
Crysencio_Summerville	4.5
Adam_Forshaw	4.5
Cody_Drameh	3.9
Charlie_Cresswell	4.0
Liam_McCarron	4.4
Joe_Gelhardt	4.6
Nohan_Kenneh	4.4
Stuart_McKinstry	4.3
Leo_Fuhr_Hjelde	4.0
Lewis_Bate	4.5
Jack_Jenkins	4.5
Kris_Moore	4.0
Archie_Gray	4.5
James_Milner	4.9
Jordan_Henderson	5.0
Adrian_San_Miguel_del_Castillo	4.3
Joel_Matip	4.9
Thiago_Alcantara_do_Nascimento	5.3
Xherdan_Shaqiri	5.9
Alex_OxladeChamberlain	5.8
Roberto_Firmino	8.7
Virgil_van_Dijk	6.8
Sadio_Mane	11.7
Alisson_Ramses_Becker	6.0
Fabio_Henrique_Tavares	5.4
Mohamed_Salah	13.3
Andrew_Robertson	7.2
Divock_Origi	4.8
Takumi_Minamino	5.1
Trent_AlexanderArnold	8.5
Joseph_Gomez	4.7
Naby_Keita	5.0
Diogo_Jota	8.3
Nathaniel_Phillips	4.2
Caoimhin_Kelleher	4.3
Ibrahima_Konate	5.1
Curtis_Jones	5.0
Konstantinos_Tsimikas	3.7
Neco_Williams	3.8
Rhys_Williams	4.4
Ben_Davies	4.0
Harvey_Elliott	5.3
Ben_Woodburn	4.5
Tyler_Morton	4.5
Kaide_Gordon	4.5
Conor_Bradley	4.0
Owen_Beck	4.0
Marcelo_de_Araujo_Pitaluga_Filho	4.0
Jarell_Quansah	4.0
Luis_Diaz	8.0
Jack_Grealish	7.5
Kyle_Walker	5.4
Ilkay_Gundogan	7.1
Kevin_De_Bruyne	11.8
John_Stones	5.2
Benjamin_Mendy	5.2
Riyad_Mahrez	8.7
Raheem_Sterling	10.6
Joao_Pedro_Cavaco_Cancelo	6.9
Ederson_Santana_de_Moraes	6.1
Nathan_Ake	4.7
Aymeric_Laporte	5.8
Zack_Steffen	4.4
Bernardo_Mota_Veiga_de_Carvalho_e_Silva	7.2
Ruben_Santos_Gato_Alves_Dias	6.2
Gabriel_Fernando_de_Jesus	8.4
Oleksandr_Zinchenko	5.3
Phil_Foden	7.9
Rodrigo_Hernandez	5.5
Ferran_Torres	6.7
Fernando_Luiz_Rosa	4.7
Cole_Palmer	4.5
Samuel_Edozie	4.7
Tommy_Doyle	4.5
Scott_Carson	3.9
Luke_Mbete	3.9
Joshua_WilsonEsbrand	3.9
Romeo_Lavia	4.4
Cieran_Slicker	4.0
James_McAtee	4.4
Conrad_EganRiley	4.0
Kayky_da_Silva_Chagas	5.0
Liam_Delap	4.5
Edinson_Cavani	8.4
David_de_Gea	5.2
Nemanja_Matic	4.3
Paul_Pogba	7.4
Harry_Maguire	5.4
Frederico_Rodrigues_de_Paula_Santos	4.9
Luke_Shaw	5.0
Jesse_Lingard	6.7
Bruno_Miguel_Borges_Fernandes	11.6
Anthony_Martial	7.6
Alex_Nicolao_Telles	5.0
Dean_Henderson	4.7
Marcus_Rashford	9.4
Axel_Tuanzebe	4.4
Victor_Lindelof	4.8
Scott_McTominay	5.4
Eric_Bailly	4.9
Aaron_WanBissaka	5.1
Mason_Greenwood	7.1
Juan_Mata	4.7
Jadon_Sancho	8.9
Tom_Heaton	3.9
Jose_Diogo_Dalot_Teixeira	4.3
Andreas_Pereira	5.0
Anthony_Elanga	4.8
Raphael_Varane	5.5
Cristiano_Ronaldo_dos_Santos_Aveiro	12.2
Phil_Jones	4.5
Amad_Diallo	5.0
Hannibal_Mejbri	4.5
Joseph_Willock	5.8
Matt_Targett	4.7
Dan_Burn	4.4
Chris_Wood	6.7
Jonjo_Shelvey	5.3
Matt_Ritchie	4.9
Ciaran_Clark	4.4
Karl_Darlow	4.5
Martin_Dubravka	4.4
Callum_Wilson	7.2
Jeff_Hendrick	4.8
Ryan_Fraser	5.3
Jamaal_Lascelles	4.4
Dwight_Gayle	5.2
Paul_Dummett	4.5
Javier_Manquillo	3.9
Emil_Krafth	4.3
Jacob_Murphy	4.7
Fabian_Schar	4.3
Isaac_Hayden	4.5
Allan_SaintMaximin	6.8
Miguel_Almiron	5.1
Sean_Longstaff	4.4
Joelinton_Cassio_Apolinario_de_Lira	5.8
Jamal_Lewis	4.2
Matthew_Longstaff	4.5
Federico_Fernandez	4.3
Freddie_Woodman	4.3
Mark_Gillespie	3.9
Joe_White	4.4
Elliot_Anderson	4.5
Kieran_Trippier	5.0
Bruno_Guimaraes_Rodriguez_Moura	4.9
Lucas_De_Bolle	4.5
Billy_Gilmour	4.3
Brandon_Williams	3.9
Michael_McGovern	3.9
Tim_Krul	4.5
Teemu_Pukki	5.8
Marco_Stiepermann	5.0
Lukas_Rupp	4.4
Kenny_McLean	4.9
Grant_Hanley	4.4
Onel_Hernandez	4.9
Sam_Byram	4.4
Jordan_Hugill	5.4
Kieran_Dowell	5.1
Christoph_Zimmermann	4.4
Todd_Cantwell	5.3
Max_Aarons	4.3
Jacob_Srensen	4.3
Przemyslaw_Placheta	4.7
Adam_Idah	4.9
Josh_Martin	5.0
Andrew_Omobamidele	3.9
Angus_Gunn	4.0
Milot_Rashica	5.2
Ben_Gibson	4.4
Dimitris_Giannoulis	4.4
Pierre_LeesMelou	4.8
Bali_Mumba	3.9
Joshua_Sargent	5.4
Christos_Tzolis	4.8
Ozan_Kabak	4.3
Mathias_Normann	4.5
Jonathan_Tomkinson	4.0
Jonathan_Rowe	4.4
Thomas_DicksonPeters	4.5
Jon_McCracken	4.0
Liam_Gibbs	4.5
Theo_Walcott	5.8
Fraser_Forster	4.4
Alex_McCarthy	4.3
Oriol_Romeu_Vidal	4.5
Nathan_Redmond	5.9
Jack_Stephens	4.4
Stuart_Armstrong	5.8
James_WardProwse	6.5
Kyle_WalkerPeters	4.8
Jan_Bednarek	4.4
Daniel_NLundulu	4.5
Che_Adams	7.0
Nathan_Tella	4.7
William_Smallbone	4.5
Michael_Obafemi	4.5
Ibrahima_Diallo	4.5
Moussa_Djenepo	5.2
Mohammed_Salisu	4.5
Romain_Perraud	4.8
Tino_Livramento	4.4
Mohamed_Elyounoussi	5.4
Armando_Broja	5.5
Shane_Long	5.4
Adam_Armstrong	5.7
Yan_Valery	3.9
Lyanco_Evangelista_Silveira_Neves_Vojnovic	4.4
Harry_Lewis	3.9
Willy_Caballero	4.3
Dynel_Simeu	4.0
Thierry_Small	4.0
Kgaogelo_Chauke	4.5
Joe_Hart	4.5
Hugo_Lloris	5.4
Toby_Alderweireld	5.0
Erik_Lamela	6.0
Harry_Kane	12.4
Serge_Aurier	4.9
HeungMin_Son	10.9
Matt_Doherty	4.8
Eric_Dier	4.6
Lucas_Rodrigues_Moura_da_Silva	6.1
Ben_Davies	4.4
PierreEmile_Hjbjerg	4.9
Harry_Winks	4.4
Davinson_Sanchez	4.5
Ryan_Sessegnon	4.3
Steven_Bergwijn	5.9
Sergio_Reguilon	5.2
Japhet_Tanganga	4.2
Giovani_Lo_Celso	5.9
Oliver_Skipp	4.4
Joe_Rodon	4.2
Tanguy_Ndombele	5.7
Pierluigi_Gollini	4.3
Bryan_Gil_Salvatierra	5.7
Cristian_Romero	4.8
Dane_Scarlett	4.5
Emerson_Aparecido_Leite_de_Souza_Junior	4.7
Dilan_Markanday	4.5
Tobi_Omole	3.9
Brandon_Austin	4.0
Harvey_White	4.4
Dejan_Kulusevski	6.2
Rodrigo_Bentancur	4.9
Alfie_Devine	4.5
Moussa_Sissoko	4.4
Ben_Foster	4.1
Danny_Rose	4.2
Dan_Gosling	4.7
Craig_Cathcart	4.3
Troy_Deeney	5.4
Tom_Cleverley	4.8
Francisco_Femenia_Far	4.3
Andre_Gray	5.4
Christian_Kabasele	4.3
Nathaniel_Chalobah	5.0
William_TroostEkong	4.3
Stipe_Perica	4.5
Daniel_Bachmann	4.1
Adam_Masina	4.3
Ken_Sema	5.2
Philip_Zinckernagel	5.5
Isaac_Success_Ajayi	5.0
Ayotomiwa_DeleBashiru	4.5
Ashley_Fletcher	4.8
Francisco_Sierralta	4.3
Domingos_Quina	4.5
Marc_Navarro	4.0
Ismaila_Sarr	5.7
Jeremy_Ngakia	4.3
Ben_Wilmot	4.5
Joseph_Hungbo	4.5
Imran_Louza	5.2
Joao_Pedro_Junqueira_de_Jesus	5.4
Kwadwo_Baah	4.3
Emmanuel_Dennis	6.1
Matthew_Pollock	4.0
Oghenekaro_Peter_Etebo	4.3
Joshua_King	5.7
Adedapo_AwokoyaMebude	4.5
Juan_Camilo_Hernandez_Suarez	5.0
Juraj_Kucka	5.5
Ozan_Tufan	5.0
Robert_Elliot	4.0
Nicolas_Nkoulou	4.4
James_Morris	4.0
Vincent_Angelini	4.0
Kamil_Conteh	4.5
Hassane_Kamara	4.5
Samir_Caetano_de_Souza_Santos	4.5
Edo_Kayembe	4.6
Samuel_Kalu	4.9
Kurt_Zouma	5.4
Mark_Noble	4.4
Darren_Randolph	4.3
Lukasz_Fabianski	5.0
Angelo_Ogbonna	4.9
Winston_Reid	3.9
Aaron_Cresswell	5.4
Andriy_Yarmolenko	5.1
Michail_Antonio	7.5
Craig_Dawson	4.9
Ryan_Fredericks	4.4
Manuel_Lanzini	5.7
Arthur_Masuaku	4.4
Vladimir_Coufal	4.7
Said_Benrahma	5.9
Jarrod_Bowen	6.8
Declan_Rice	5.0
Tomas_Soucek	5.7
Pablo_Fornals	6.0
Issa_Diop	4.2
Ben_Johnson	3.9
Alphonse_Areola	4.7
Frederik_Alves	4.0
Conor_Coventry	4.5
Jamal_Baptiste	4.0
Nikola_Vlasic	5.6
Alex_Kral	4.4
Harrison_Ashby	4.0
Sonny_Perkins	4.5
Ajibola_Alese	4.0
Armstrong_OkoFlex	4.4
Pierre_Ekwah	4.0
Daniel_Chesters	4.5
Joao_Filipe_Iria_Santos_Moutinho	4.9
Rui_Pedro_dos_Santos_Patricio	5.0
Willy_Boly	4.9
Conor_Coady	4.8
Raul_Jimenez	7.6
Romain_Saiss	5.0
Fernando_Marcal	4.2
Jonathan_Castro_Otto	4.5
Leander_Dendoncker	4.7
Adama_Traore	5.6
Ruben_Diogo_da_Silva_Neves	5.3
Nelson_Cabral_Semedo	4.8
Daniel_Castelo_Podence	5.5
Max_Kilman	4.6
Morgan_GibbsWhite	4.5
Pedro_Lomba_Neto	6.4
Owen_Otasowie	4.5
KiJana_Hoever	3.9
Andreas_Sondergaard	3.9
Fabio_Silva	5.6
Yerson_Mosquera_Valdelamar	4.4
John_Ruddy	4.3
Francisco_Machado_Mota_de_Castro_Trincao	5.6
Rayan_Ait_Nouri	4.4
Jose_Malheiro_de_Sa	5.3
Patrick_Cutrone	5.0
Luke_Cundle	4.4
Chem_Campbell	4.4
Christian_Marques	4.0
HeeChan_Hwang	5.4
Louie_Moulden	4.0
James_Storer	4.0
Hugo_Bueno	4.0
Bruno_Andre_Cavaco_Jordao	4.5
Toti_Antonio_Gomes	4.5
Dion_Sanderson	4.0
Ryan_Giles	4.5
Francisco_Jorge_Tomas_Oliveira	5.5
