Brentford_Christian_Eriksen	Brentford
Brentford_Julian_Jeanvier	Brentford
Brighton_Adam_Lallana	Brighton
Brighton_Jason_Steele	Brighton
Brighton_Pascal_Gro	Brighton
Brighton_Shane_Duffy	Brighton
Brighton_Davy_Propper	Brighton
Brighton_Lewis_Dunk	Brighton
Brighton_Solomon_March	Brighton
Brighton_Adam_Webster	Brighton
Brighton_Joel_Veltman	Brighton
Brighton_Neal_Maupay	Brighton
Brighton_Leandro_Trossard	Brighton
Brighton_Mathew_Ryan	Brighton
Brighton_Alireza_Jahanbakhsh	Brighton
Brighton_Bernardo_Fernandes_Da_Silva_Junior	Brighton
Brighton_Robert_Sanchez	Brighton
Brighton_Yves_Bissouma	Brighton
Brighton_Tariq_Lamptey	Brighton
Brighton_Aaron_Connolly	Brighton
Brighton_Steven_Alzate	Brighton
Brighton_Alexis_Mac_Allister	Brighton
Brighton_Jakub_Moder	Brighton
Brighton_Danny_Welbeck	Brighton
Brighton_Enock_Mwepu	Brighton
Brighton_Kjell_Scherpen	Brighton
Brighton_Florin_Andone	Brighton
Brighton_Andi_Zeqiri	Brighton
Brighton_Michal_Karbownik	Brighton
Brighton_Taylor_Richards	Brighton
Brighton_Moises_Caicedo	Brighton
Brighton_Haydon_Roberts	Brighton
Brighton_Marc_Cucurella	Brighton
Brighton_Jurgen_Locadia	Brighton
Brighton_Jeremy_Sarmiento	Brighton
Brighton_Ed_Turns	Brighton
Brighton_Marc_Leonard	Brighton
Brighton_Evan_Ferguson	Brighton
Brighton_Thomas_McGill	Brighton
Brighton_Odeluga_Offiah	Brighton
Burnley_James_Tarkowski	Burnley
Burnley_Phil_Bardsley	Burnley
Burnley_Erik_Pieters	Burnley
Burnley_Jack_Cork	Burnley
Burnley_Dale_Stephens	Burnley
Burnley_Kevin_Long	Burnley
Burnley_Jay_Rodriguez	Burnley
Burnley_Ashley_Barnes	Burnley
Burnley_Ben_Mee	Burnley
Burnley_Ashley_Westwood	Burnley
Burnley_Johann_Berg_Gudmundsson	Burnley
Burnley_Matthew_Lowton	Burnley
Burnley_Matej_Vydra	Burnley
Burnley_Nick_Pope	Burnley
Burnley_Charlie_Taylor	Burnley
Burnley_Will_Norris	Burnley
Burnley_Josh_Brownhill	Burnley
Burnley_Josh_Benson	Burnley
Burnley_Bailey_PeacockFarrell	Burnley
Burnley_Dwight_McNeil	Burnley
Burnley_Nathan_Collins	Burnley
Burnley_Wayne_Hennessey	Burnley
Burnley_Lewis_Richardson	Burnley
Burnley_Bobby_Thomas	Burnley
Burnley_Owen_Dodgson	Burnley
Burnley_Aaron_Lennon	Burnley
Burnley_Maxwel_Cornet	Burnley
Burnley_Connor_Roberts	Burnley
Burnley_Wout_Weghorst	Burnley
Burnley_Sam_Waller	Burnley
Burnley_Dara_Costelloe	Burnley
Burnley_Joseph_McGlynn	Burnley
Burnley_Anthony_Mancini	Burnley
Chelsea_Cesar_Azpilicueta	Chelsea
Chelsea_Olivier_Giroud	Chelsea
Chelsea_Thiago_Emiliano_da_Silva	Chelsea
Chelsea_Marcos_Alonso	Chelsea
Chelsea_Jorge_Luiz_Frello_Filho	Chelsea
Chelsea_Ross_Barkley	Chelsea
Chelsea_Mateo_Kovacic	Chelsea
Chelsea_Michy_Batshuayi	Chelsea
Chelsea_Antonio_Rudiger	Chelsea
Chelsea_Kepa_Arrizabalaga	Chelsea
Chelsea_NGolo_Kante	Chelsea
Chelsea_Hakim_Ziyech	Chelsea
Chelsea_Ruben_LoftusCheek	Chelsea
Chelsea_Andreas_Christensen	Chelsea
Chelsea_Timo_Werner	Chelsea
Chelsea_Benjamin_Chilwell	Chelsea
Chelsea_Tammy_Abraham	Chelsea
Chelsea_Christian_Pulisic	Chelsea
Chelsea_Mason_Mount	Chelsea
Chelsea_Ethan_Ampadu	Chelsea
Chelsea_Callum_HudsonOdoi	Chelsea
Chelsea_Kai_Havertz	Chelsea
Chelsea_Reece_James	Chelsea
Chelsea_Edouard_Mendy	Chelsea
Chelsea_Malang_Sarr	Chelsea
Chelsea_Trevoh_Chalobah	Chelsea
Chelsea_Romelu_Lukaku	Chelsea
Chelsea_Emerson_Palmieri_dos_Santos	Chelsea
Chelsea_Saul_Niguez	Chelsea
Chelsea_Marcus_Bettinelli	Chelsea
Chelsea_Lewis_Hall	Chelsea
Chelsea_Harvey_Vale	Chelsea
Chelsea_Robert_Kenedy_Nunes_do_Nascimento	Chelsea
Crystal_Palace_Conor_Gallagher	Crystal Palace
Crystal_Palace_Vicente_Guaita	Crystal Palace
Crystal_Palace_James_Tomkins	Crystal Palace
Crystal_Palace_James_McArthur	Crystal Palace
Crystal_Palace_Christian_Benteke	Crystal Palace
Crystal_Palace_Cheikhou_Kouyate	Crystal Palace
Crystal_Palace_Martin_Kelly	Crystal Palace
Crystal_Palace_Luka_Milivojevic	Crystal Palace
Crystal_Palace_Jordan_Ayew	Crystal Palace
Crystal_Palace_Wilfried_Zaha	Crystal Palace
Crystal_Palace_Jeffrey_Schlupp	Crystal Palace
Crystal_Palace_Jack_Butland	Crystal Palace
Crystal_Palace_Jairo_Riedewald	Crystal Palace
Crystal_Palace_Jarosaw_Jach	Crystal Palace
Crystal_Palace_JeanPhilippe_Mateta	Crystal Palace
Crystal_Palace_Eberechi_Eze	Crystal Palace
Crystal_Palace_Nathan_Ferguson	Crystal Palace
Crystal_Palace_Tyrick_Mitchell	Crystal Palace
Crystal_Palace_Will_Hughes	Crystal Palace
Crystal_Palace_Michael_Olise	Crystal Palace
Crystal_Palace_Joel_Ward	Crystal Palace
Crystal_Palace_Marc_Guehi	Crystal Palace
Crystal_Palace_Joachim_Andersen	Crystal Palace
Crystal_Palace_Nathaniel_Clyne	Crystal Palace
Crystal_Palace_Reece_Hannam	Crystal Palace
Crystal_Palace_Jesurun_RakSakyi	Crystal Palace
Crystal_Palace_Robert_Street	Crystal Palace
Crystal_Palace_Scott_Banks	Crystal Palace
Crystal_Palace_Remi_Matthews	Crystal Palace
Crystal_Palace_Odsonne_Edouard	Crystal Palace
Crystal_Palace_Tayo_Adaramola	Crystal Palace
Everton_Anwar_El_Ghazi	Everton
Everton_Fabian_Delph	Everton
Everton_Gylfi_Sigurdsson	Everton
Everton_Seamus_Coleman	Everton
Everton_James_Rodriguez	Everton
Everton_Bernard_Anicio_Caldeira_Duarte	Everton
Everton_Michael_Keane	Everton
Everton_Jordan_Pickford	Everton
Everton_Allan_Marques_Loureiro	Everton
Everton_Andre_Filipe_Tavares_Gomes	Everton
Everton_Abdoulaye_Doucoure	Everton
Everton_Alex_Iwobi	Everton
Everton_Yerry_Mina	Everton
Everton_Tom_Davies	Everton
Everton_Dominic_CalvertLewin	Everton
Everton_Mason_Holgate	Everton
Everton_Ben_Godfrey	Everton
Everton_Richarlison_de_Andrade	Everton
Everton_Joao_Virginia	Everton
Everton_Donny_van_de_Beek	Everton
Everton_Bamidele_Alli	Everton
Everton_Asmir_Begovic	Everton
Everton_Andros_Townsend	Everton
Everton_Demarai_Gray	Everton
Everton_Jonjoe_Kenny	Everton
Everton_Anthony_Gordon	Everton
Everton_JeanPhilippe_Gbamin	Everton
Everton_Jarrad_Branthwaite	Everton
Everton_Nathan_Broadhead	Everton
Everton_Moise_Kean	Everton
Everton_Niels_Nkounkou	Everton
Everton_Andy_Lonergan	Everton
Everton_Salomon_Rondon	Everton
Everton_Ellis_Simms	Everton
Everton_Lewis_Dobbin	Everton
Everton_Charlie_Whitaker	Everton
Everton_Harry_Tyrer	Everton
Everton_Cenk_Tosun	Everton
Everton_Reece_Welch	Everton
Everton_Tyler_Onyango	Everton
Everton_Nathan_Patterson	Everton
Everton_Vitalii_Mykolenko	Everton
Everton_Isaac_Price	Everton
Leicester_Kasper_Schmeichel	Leicester
Leicester_Jonny_Evans	Leicester
Leicester_Marc_Albrighton	Leicester
Leicester_Nampalys_Mendy	Leicester
Leicester_Danny_Ward	Leicester
Leicester_Jamie_Vardy	Leicester
Leicester_Dennis_Praet	Leicester
Leicester_Ricardo_Domingos_Barbosa_Pereira	Leicester
Leicester_Daniel_Amartey	Leicester
Leicester_Timothy_Castagne	Leicester
Leicester_Youri_Tielemans	Leicester
Leicester_Ayoze_Perez	Leicester
Leicester_James_Maddison	Leicester
Leicester_Kelechi_Iheanacho	Leicester
Leicester_Hamza_Choudhury	Leicester
Leicester_Harvey_Barnes	Leicester
Leicester_Wilfred_Ndidi	Leicester
Leicester_Caglar_Soyuncu	Leicester
Leicester_James_Justin	Leicester
Leicester_Luke_Thomas	Leicester
Leicester_Wesley_Fofana	Leicester
Leicester_Jannik_Vestergaard	Leicester
Leicester_Patson_Daka	Leicester
Leicester_Boubakary_Soumare	Leicester
Leicester_Ryan_Bertrand	Leicester
Leicester_Kiernan_DewsburyHall	Leicester
Leicester_Eldin_Jakupovic	Leicester
Leicester_Ademola_Lookman	Leicester
Leicester_Vontae_DaleyCampbell	Leicester
Leicester_Ben_Nelson	Leicester
Leicester_Lewis_Brunt	Leicester
Leicester_Kasey_McAteer	Leicester
Leeds_Pablo_Hernandez_Dominguez	Leeds
Leeds_Francisco_Casilla_Cortes	Leeds
Leeds_Liam_Cooper	Leeds
Leeds_Luke_Ayling	Leeds
Leeds_Mateusz_Klich	Leeds
Leeds_Rodrigo_Moreno	Leeds
Leeds_Stuart_Dallas	Leeds
Leeds_Patrick_Bamford	Leeds
Leeds_Diego_Llorente	Leeds
Leeds_Kalvin_Phillips	Leeds
Leeds_Helder_Wander_Sousa_de_Azevedo_e_Costa	Leeds
Leeds_Tyler_Roberts	Leeds
Leeds_Robin_Koch	Leeds
Leeds_Ian_Carlo_PovedaOcampo	Leeds
Leeds_Raphael_Dias_Belloli	Leeds
Leeds_Jamie_Shackleton	Leeds
Leeds_Pascal_Struijk	Leeds
Leeds_Illan_Meslier	Leeds
Leeds_Jack_Harrison	Leeds
Leeds_Daniel_James	Leeds
Leeds_Hector_Junior_Firpo_Adames	Leeds
Leeds_Kristoffer_Klaesson	Leeds
Leeds_Sam_Greenwood	Leeds
Leeds_Crysencio_Summerville	Leeds
Leeds_Adam_Forshaw	Leeds
Leeds_Cody_Drameh	Leeds
Leeds_Charlie_Cresswell	Leeds
Leeds_Liam_McCarron	Leeds
Leeds_Joe_Gelhardt	Leeds
Leeds_Nohan_Kenneh	Leeds
Leeds_Stuart_McKinstry	Leeds
Leeds_Leo_Fuhr_Hjelde	Leeds
Leeds_Lewis_Bate	Leeds
Leeds_Jack_Jenkins	Leeds
Leeds_Kris_Moore	Leeds
Leeds_Archie_Gray	Leeds
Liverpool_James_Milner	Liverpool
Liverpool_Jordan_Henderson	Liverpool
Liverpool_Adrian_San_Miguel_del_Castillo	Liverpool
Liverpool_Joel_Matip	Liverpool
Liverpool_Thiago_Alcantara_do_Nascimento	Liverpool
Liverpool_Xherdan_Shaqiri	Liverpool
Liverpool_Alex_OxladeChamberlain	Liverpool
Liverpool_Roberto_Firmino	Liverpool
Liverpool_Virgil_van_Dijk	Liverpool
Liverpool_Sadio_Mane	Liverpool
Liverpool_Alisson_Ramses_Becker	Liverpool
Liverpool_Fabio_Henrique_Tavares	Liverpool
Liverpool_Mohamed_Salah	Liverpool
Liverpool_Andrew_Robertson	Liverpool
Liverpool_Divock_Origi	Liverpool
Liverpool_Takumi_Minamino	Liverpool
Liverpool_Trent_AlexanderArnold	Liverpool
Liverpool_Joseph_Gomez	Liverpool
Liverpool_Naby_Keita	Liverpool
Liverpool_Diogo_Jota	Liverpool
Liverpool_Nathaniel_Phillips	Liverpool
Liverpool_Caoimhin_Kelleher	Liverpool
Liverpool_Ibrahima_Konate	Liverpool
Liverpool_Curtis_Jones	Liverpool
Liverpool_Konstantinos_Tsimikas	Liverpool
Liverpool_Neco_Williams	Liverpool
Liverpool_Rhys_Williams	Liverpool
Liverpool_Ben_Davies	Liverpool
Liverpool_Harvey_Elliott	Liverpool
Liverpool_Ben_Woodburn	Liverpool
Liverpool_Tyler_Morton	Liverpool
Liverpool_Kaide_Gordon	Liverpool
Liverpool_Conor_Bradley	Liverpool
Liverpool_Owen_Beck	Liverpool
Liverpool_Marcelo_de_Araujo_Pitaluga_Filho	Liverpool
Liverpool_Jarell_Quansah	Liverpool
Liverpool_Luis_Diaz	Liverpool
Man_City_Jack_Grealish	Man City
Man_City_Kyle_Walker	Man City
Man_City_Ilkay_Gundogan	Man City
Man_City_Kevin_De_Bruyne	Man City
Man_City_John_Stones	Man City
Man_City_Benjamin_Mendy	Man City
Man_City_Riyad_Mahrez	Man City
Man_City_Raheem_Sterling	Man City
Man_City_Joao_Pedro_Cavaco_Cancelo	Man City
Man_City_Ederson_Santana_de_Moraes	Man City
Man_City_Nathan_Ake	Man City
Man_City_Aymeric_Laporte	Man City
Man_City_Zack_Steffen	Man City
Man_City_Bernardo_Mota_Veiga_de_Carvalho_e_Silva	Man City
Man_City_Ruben_Santos_Gato_Alves_Dias	Man City
Man_City_Gabriel_Fernando_de_Jesus	Man City
Man_City_Oleksandr_Zinchenko	Man City
Man_City_Phil_Foden	Man City
Man_City_Rodrigo_Hernandez	Man City
Man_City_Ferran_Torres	Man City
Man_City_Fernando_Luiz_Rosa	Man City
Man_City_Cole_Palmer	Man City
Man_City_Samuel_Edozie	Man City
Man_City_Tommy_Doyle	Man City
Man_City_Scott_Carson	Man City
Man_City_Luke_Mbete	Man City
Man_City_Joshua_WilsonEsbrand	Man City
Man_City_Romeo_Lavia	Man City
Man_City_Cieran_Slicker	Man City
Man_City_James_McAtee	Man City
Man_City_Conrad_EganRiley	Man City
Man_City_Kayky_da_Silva_Chagas	Man City
Man_City_Liam_Delap	Man City
Man_Utd_Edinson_Cavani	Man Utd
Man_Utd_David_de_Gea	Man Utd
Man_Utd_Nemanja_Matic	Man Utd
Man_Utd_Paul_Pogba	Man Utd
Man_Utd_Harry_Maguire	Man Utd
Man_Utd_Frederico_Rodrigues_de_Paula_Santos	Man Utd
Man_Utd_Luke_Shaw	Man Utd
Man_Utd_Jesse_Lingard	Man Utd
Man_Utd_Bruno_Miguel_Borges_Fernandes	Man Utd
Man_Utd_Anthony_Martial	Man Utd
Man_Utd_Alex_Nicolao_Telles	Man Utd
Man_Utd_Dean_Henderson	Man Utd
Man_Utd_Marcus_Rashford	Man Utd
Man_Utd_Axel_Tuanzebe	Man Utd
Man_Utd_Victor_Lindelof	Man Utd
Man_Utd_Scott_McTominay	Man Utd
Man_Utd_Eric_Bailly	Man Utd
Man_Utd_Aaron_WanBissaka	Man Utd
Man_Utd_Mason_Greenwood	Man Utd
Man_Utd_Juan_Mata	Man Utd
Man_Utd_Jadon_Sancho	Man Utd
Man_Utd_Tom_Heaton	Man Utd
Man_Utd_Jose_Diogo_Dalot_Teixeira	Man Utd
Man_Utd_Andreas_Pereira	Man Utd
Man_Utd_Anthony_Elanga	Man Utd
Man_Utd_Raphael_Varane	Man Utd
Man_Utd_Cristiano_Ronaldo_dos_Santos_Aveiro	Man Utd
Man_Utd_Phil_Jones	Man Utd
Man_Utd_Amad_Diallo	Man Utd
Man_Utd_Hannibal_Mejbri	Man Utd
Man_Utd_Alejandro_Garnacho_Ferreyra	Man Utd
Man_Utd_Shola_Shoretire	Man Utd
Man_Utd_Alvaro_Fernandez	Man Utd
Man_Utd_Charlie_Savage	Man Utd
Newcastle_Joseph_Willock	Newcastle
Newcastle_Matt_Targett	Newcastle
Newcastle_Dan_Burn	Newcastle
Newcastle_Chris_Wood	Newcastle
Newcastle_Jonjo_Shelvey	Newcastle
Newcastle_Matt_Ritchie	Newcastle
Newcastle_Ciaran_Clark	Newcastle
Newcastle_Karl_Darlow	Newcastle
Newcastle_Martin_Dubravka	Newcastle
Newcastle_Callum_Wilson	Newcastle
Newcastle_Jeff_Hendrick	Newcastle
Newcastle_Ryan_Fraser	Newcastle
Newcastle_Jamaal_Lascelles	Newcastle
Newcastle_Dwight_Gayle	Newcastle
Newcastle_Paul_Dummett	Newcastle
Newcastle_Javier_Manquillo	Newcastle
Newcastle_Emil_Krafth	Newcastle
Newcastle_Jacob_Murphy	Newcastle
Newcastle_Fabian_Schar	Newcastle
Newcastle_Isaac_Hayden	Newcastle
Newcastle_Allan_SaintMaximin	Newcastle
Newcastle_Miguel_Almiron	Newcastle
Newcastle_Sean_Longstaff	Newcastle
Newcastle_Joelinton_Cassio_Apolinario_de_Lira	Newcastle
Newcastle_Jamal_Lewis	Newcastle
Newcastle_Matthew_Longstaff	Newcastle
Newcastle_Federico_Fernandez	Newcastle
Newcastle_Freddie_Woodman	Newcastle
Newcastle_Mark_Gillespie	Newcastle
Newcastle_Joe_White	Newcastle
Newcastle_Elliot_Anderson	Newcastle
Newcastle_Kieran_Trippier	Newcastle
Newcastle_Bruno_Guimaraes_Rodriguez_Moura	Newcastle
Newcastle_Lucas_De_Bolle	Newcastle
Norwich_Billy_Gilmour	Norwich
Norwich_Brandon_Williams	Norwich
Norwich_Michael_McGovern	Norwich
Norwich_Tim_Krul	Norwich
Norwich_Teemu_Pukki	Norwich
Norwich_Marco_Stiepermann	Norwich
Norwich_Lukas_Rupp	Norwich
Norwich_Kenny_McLean	Norwich
Norwich_Grant_Hanley	Norwich
Norwich_Onel_Hernandez	Norwich
Norwich_Sam_Byram	Norwich
Norwich_Jordan_Hugill	Norwich
Norwich_Kieran_Dowell	Norwich
Norwich_Christoph_Zimmermann	Norwich
Norwich_Todd_Cantwell	Norwich
Norwich_Max_Aarons	Norwich
Norwich_Jacob_Srensen	Norwich
Norwich_Przemyslaw_Placheta	Norwich
Norwich_Adam_Idah	Norwich
Norwich_Josh_Martin	Norwich
Norwich_Andrew_Omobamidele	Norwich
Norwich_Angus_Gunn	Norwich
Norwich_Milot_Rashica	Norwich
Norwich_Ben_Gibson	Norwich
Norwich_Dimitris_Giannoulis	Norwich
Norwich_Pierre_LeesMelou	Norwich
Norwich_Bali_Mumba	Norwich
Norwich_Joshua_Sargent	Norwich
Norwich_Christos_Tzolis	Norwich
Norwich_Ozan_Kabak	Norwich
Norwich_Mathias_Normann	Norwich
Norwich_Jonathan_Tomkinson	Norwich
Norwich_Jonathan_Rowe	Norwich
Norwich_Thomas_DicksonPeters	Norwich
Norwich_Jon_McCracken	Norwich
Norwich_Liam_Gibbs	Norwich
Norwich_Abu_Kamara	Norwich
Norwich_Tony_Springett	Norwich
Southampton_Theo_Walcott	Southampton
Southampton_Fraser_Forster	Southampton
Southampton_Alex_McCarthy	Southampton
Southampton_Oriol_Romeu_Vidal	Southampton
Southampton_Nathan_Redmond	Southampton
Southampton_Jack_Stephens	Southampton
Southampton_Stuart_Armstrong	Southampton
Southampton_James_WardProwse	Southampton
Southampton_Kyle_WalkerPeters	Southampton
Southampton_Jan_Bednarek	Southampton
Southampton_Daniel_NLundulu	Southampton
Southampton_Che_Adams	Southampton
Southampton_Nathan_Tella	Southampton
Southampton_William_Smallbone	Southampton
Southampton_Michael_Obafemi	Southampton
Southampton_Ibrahima_Diallo	Southampton
Southampton_Moussa_Djenepo	Southampton
Southampton_Mohammed_Salisu	Southampton
Southampton_Romain_Perraud	Southampton
Southampton_Tino_Livramento	Southampton
Southampton_Mohamed_Elyounoussi	Southampton
Southampton_Armando_Broja	Southampton
Southampton_Shane_Long	Southampton
Southampton_Adam_Armstrong	Southampton
Southampton_Yan_Valery	Southampton
Southampton_Lyanco_Evangelista_Silveira_Neves_Vojnovic	Southampton
Southampton_Harry_Lewis	Southampton
Southampton_Willy_Caballero	Southampton
Southampton_Dynel_Simeu	Southampton
Southampton_Thierry_Small	Southampton
Southampton_Kgaogelo_Chauke	Southampton
Southampton_Tyler_Dibling	Southampton
Spurs_Joe_Hart	Spurs
Spurs_Hugo_Lloris	Spurs
Spurs_Toby_Alderweireld	Spurs
Spurs_Erik_Lamela	Spurs
Spurs_Harry_Kane	Spurs
Spurs_Serge_Aurier	Spurs
Spurs_HeungMin_Son	Spurs
Spurs_Matt_Doherty	Spurs
Spurs_Eric_Dier	Spurs
Spurs_Lucas_Rodrigues_Moura_da_Silva	Spurs
Spurs_Ben_Davies	Spurs
Spurs_PierreEmile_Hjbjerg	Spurs
Spurs_Harry_Winks	Spurs
Spurs_Davinson_Sanchez	Spurs
Spurs_Ryan_Sessegnon	Spurs
Spurs_Steven_Bergwijn	Spurs
Spurs_Sergio_Reguilon	Spurs
Spurs_Japhet_Tanganga	Spurs
Spurs_Giovani_Lo_Celso	Spurs
Spurs_Oliver_Skipp	Spurs
Spurs_Joe_Rodon	Spurs
Spurs_Tanguy_Ndombele	Spurs
Spurs_Pierluigi_Gollini	Spurs
Spurs_Bryan_Gil_Salvatierra	Spurs
Spurs_Cristian_Romero	Spurs
Spurs_Dane_Scarlett	Spurs
Spurs_Emerson_Aparecido_Leite_de_Souza_Junior	Spurs
Spurs_Dilan_Markanday	Spurs
Spurs_Tobi_Omole	Spurs
Spurs_Brandon_Austin	Spurs
Spurs_Harvey_White	Spurs
Spurs_Dejan_Kulusevski	Spurs
Spurs_Rodrigo_Bentancur	Spurs
Spurs_Alfie_Devine	Spurs
Spurs_Jamie_Bowden	Spurs
Spurs_Marcel_Lavinier	Spurs
Spurs_Matthew_Craig	Spurs
Watford_Moussa_Sissoko	Watford
Watford_Ben_Foster	Watford
Watford_Danny_Rose	Watford
Watford_Dan_Gosling	Watford
Watford_Craig_Cathcart	Watford
Watford_Troy_Deeney	Watford
Watford_Tom_Cleverley	Watford
Watford_Francisco_Femenia_Far	Watford
Watford_Andre_Gray	Watford
Watford_Christian_Kabasele	Watford
Watford_Nathaniel_Chalobah	Watford
Watford_William_TroostEkong	Watford
Watford_Stipe_Perica	Watford
Watford_Daniel_Bachmann	Watford
Watford_Adam_Masina	Watford
Watford_Ken_Sema	Watford
Watford_Philip_Zinckernagel	Watford
Watford_Isaac_Success_Ajayi	Watford
Watford_Ayotomiwa_DeleBashiru	Watford
Watford_Ashley_Fletcher	Watford
Watford_Francisco_Sierralta	Watford
Watford_Domingos_Quina	Watford
Watford_Marc_Navarro	Watford
Watford_Ismaila_Sarr	Watford
Watford_Jeremy_Ngakia	Watford
